y,p_positive,p_negative
1,0.9197203,0.08027971
1,0.9122942,0.08770579
0,0.76100975,0.23899025
1,0.58049643,0.41950357
1,0.82371783,0.17628217
0,0.48115355,0.51884645
0,0.6946906,0.3053094
0,0.3768376,0.6231624
1,0.7080878,0.2919122
1,0.9618793,0.038120687
0,0.14138074,0.8586193
1,0.27711958,0.7228804
1,0.45521662,0.54478335
1,0.8843638,0.11563623
1,0.78597367,0.21402633
1,0.4676009,0.53239906
1,0.64118713,0.35881287
0,0.512813,0.48718703
0,0.4296511,0.57034886
1,0.8178842,0.1821158
0,0.4726979,0.5273021
1,0.9066921,0.09330791
1,0.60398304,0.39601696
1,0.9027571,0.09724289
1,0.50591415,0.49408585
1,0.73096114,0.26903886
1,0.42510375,0.5748962
1,0.7025065,0.29749352
1,0.75634193,0.24365807
1,0.9571265,0.0428735
1,0.47286618,0.5271338
1,0.5601059,0.43989408
1,0.68712014,0.31287986
1,0.89544904,0.10455096
1,0.6392918,0.36070818
0,0.5226662,0.47733378
1,0.7513986,0.24860138
1,0.7550173,0.24498272
1,0.89796996,0.10203004
1,0.6251411,0.37485892
1,0.712886,0.28711402
0,0.8283591,0.17164087
1,0.9898571,0.010142922
0,0.47725815,0.52274185
1,0.9881009,0.011899114
1,0.8176303,0.18236971
1,0.9520555,0.047944486
1,0.8546726,0.14532739
0,0.6953875,0.30461252
1,0.5340461,0.4659539
1,0.83736384,0.16263616
1,0.7984987,0.20150131
1,0.8842161,0.11578387
1,0.48720914,0.51279086
1,0.62831616,0.37168384
1,0.42909324,0.57090676
1,0.25922927,0.7407707
1,0.7767859,0.22321409
0,0.7791046,0.22089541
1,0.60194623,0.39805377
1,0.6870401,0.3129599
1,0.7785173,0.2214827
0,0.5761478,0.4238522
1,0.6923355,0.3076645
1,0.88600355,0.113996446
1,0.7722561,0.22774392
1,0.5130441,0.48695588
1,0.82654065,0.17345935
0,0.80875,0.19125003
1,0.5002236,0.49977642
0,0.5701232,0.4298768
0,0.51923126,0.48076874
1,0.6339539,0.36604607
1,0.96415925,0.03584075
1,0.8480887,0.15191132
1,0.5771445,0.4228555
1,0.8087185,0.1912815
0,0.6196216,0.38037843
1,0.8490589,0.15094107
1,0.8475939,0.1524061
1,0.7685912,0.23140877
1,0.5965214,0.40347862
1,0.89873815,0.101261854
1,0.56788105,0.43211895
1,0.99648833,0.0035116673
1,0.5683259,0.43167412
1,0.47860798,0.521392
0,0.29336306,0.7066369
1,0.57390976,0.42609024
1,0.4511094,0.5488906
0,0.5509335,0.44906652
1,0.7155908,0.28440922
1,0.61740386,0.38259614
0,0.80180585,0.19819415
1,0.9144146,0.085585415
0,0.61031413,0.38968587
1,0.68714833,0.31285167
1,0.46510604,0.534894
1,0.7480781,0.2519219
1,0.706848,0.29315197
1,0.7657716,0.23422837
1,0.8904387,0.109561324
0,0.5183464,0.48165357
1,0.73927647,0.26072353
0,0.5941023,0.40589768
1,0.4576855,0.5423145
1,0.59407425,0.40592575
0,0.63630784,0.36369216
1,0.99961036,0.00038963556
0,0.6216575,0.3783425
1,0.7558866,0.24411339
0,0.44861236,0.55138767
1,0.6519183,0.3480817
0,0.6359906,0.36400938
1,0.545911,0.454089
0,0.51080006,0.48919994
0,0.5428053,0.4571947
1,0.74104226,0.25895774
0,0.55822885,0.44177115
0,0.5488904,0.4511096
1,0.43717995,0.5628201
1,0.8223721,0.17762792
1,0.79122853,0.20877147
1,0.63046247,0.36953753
0,0.37960398,0.620396
1,0.5639641,0.43603587
1,0.9101989,0.08980107
1,0.65616834,0.34383166
1,0.8975621,0.10243791
1,0.7631044,0.23689562
1,0.9819749,0.0180251
0,0.4383479,0.56165206
1,0.97501254,0.02498746
1,0.54770243,0.45229757
1,0.7835911,0.21640891
1,0.7828945,0.21710551
1,0.56571734,0.43428266
1,0.8875782,0.11242181
0,0.8006134,0.1993866
1,0.5313114,0.4686886
1,0.60775924,0.39224076
1,0.6946008,0.30539918
1,0.497788,0.502212
1,0.9070775,0.09292251
1,0.8872554,0.11274463
1,0.67881954,0.32118046
1,0.8784215,0.121578515
1,0.7519915,0.24800849
1,0.56342095,0.43657905
1,0.74036145,0.25963855
1,0.92428887,0.07571113
1,0.5658488,0.43415117
1,0.95958745,0.040412545
0,0.8431495,0.15685052
0,0.55766416,0.44233584
1,0.40772632,0.5922737
1,0.6052691,0.39473093
1,0.61565036,0.38434964
1,0.7424253,0.25757468
1,0.6923015,0.3076985
1,0.83875865,0.16124135
0,0.8622415,0.1377585
0,0.45297104,0.54702896
0,0.6369288,0.3630712
0,0.60569084,0.39430916
1,0.82020956,0.17979044
0,0.72342724,0.27657276
0,0.46616337,0.5338366
0,0.25772727,0.74227273
1,0.9403492,0.05965078
0,0.43391052,0.5660895
1,0.89913887,0.10086113
1,0.8216616,0.17833841
0,0.42874917,0.5712508
1,0.9400818,0.059918225
1,0.5785125,0.4214875
0,0.81382424,0.18617576
0,0.55327696,0.44672304
1,0.9960544,0.003945589
0,0.6595416,0.3404584
1,0.5518468,0.4481532
0,0.75630784,0.24369216
1,0.7775623,0.22243768
1,0.7639907,0.2360093
0,0.738875,0.26112503
0,0.8060252,0.1939748
1,0.51018274,0.48981726
1,0.8397768,0.16022319
0,0.52660584,0.47339416
1,0.6573247,0.34267533
1,0.6572599,0.34274012
1,0.64929515,0.35070485
0,0.44014567,0.5598543
1,0.45405263,0.5459474
0,0.5180094,0.48199058
1,0.7437064,0.2562936
0,0.66716635,0.33283365
1,0.6733642,0.32663578
0,0.37946567,0.6205343
1,0.9420835,0.057916522
0,0.3862287,0.6137713
1,0.998004,0.0019959807
1,0.5374091,0.46259087
1,0.6943478,0.3056522
0,0.2021713,0.7978287
0,0.6922812,0.3077188
0,0.68415904,0.31584096
0,0.5256265,0.47437352
1,0.6260668,0.3739332
1,0.7067318,0.2932682
0,0.7656581,0.23434192
1,0.4536255,0.5463745
1,0.65956277,0.34043723
1,0.43922266,0.5607773
1,0.5362821,0.46371788
0,0.6245098,0.3754902
1,0.6829292,0.31707078
1,0.51379466,0.48620534
1,0.66381556,0.33618444
1,0.9051037,0.09489632
1,0.8227765,0.1772235
1,0.5881712,0.41182882
0,0.46786144,0.5321386
1,0.75374395,0.24625605
0,0.8076182,0.1923818
1,0.47143576,0.5285642
1,0.424646,0.575354
1,0.9080347,0.09196532
1,0.8790284,0.12097162
1,0.43581548,0.56418455
1,0.8239612,0.1760388
1,0.5549083,0.44509172
0,0.52559346,0.47440654
1,0.77427053,0.22572947
1,0.8398704,0.1601296
1,0.9043628,0.0956372
1,0.64096475,0.35903525
1,0.77487916,0.22512084
0,0.31854412,0.68145585
0,0.43014145,0.56985855
1,0.6387025,0.3612975
1,0.37740952,0.6225905
0,0.47490925,0.52509075
0,0.42284453,0.5771555
0,0.44481227,0.5551877
1,0.59479034,0.40520966
0,0.46936437,0.5306356
0,0.38013688,0.61986315
1,0.9193629,0.0806371
1,0.68002665,0.31997335
1,0.87563556,0.124364436
1,0.8318333,0.1681667
1,0.47925657,0.5207434
1,0.40660518,0.5933948
0,0.8683416,0.13165838
0,0.6832492,0.31675082
1,0.69180596,0.30819404
1,0.8457443,0.15425569
1,0.89864045,0.101359546
0,0.5167065,0.48329347
1,0.57596684,0.42403316
1,0.6121091,0.38789088
0,0.39349088,0.6065091
1,0.7014914,0.29850858
1,0.9244786,0.07552141
1,0.931424,0.06857598
1,0.6625578,0.33744222
1,0.45194262,0.5480574
1,0.92829764,0.07170236
1,0.9845428,0.015457213
1,0.9451417,0.054858327
0,0.37030283,0.6296972
1,0.72097117,0.27902883
0,0.66479987,0.33520013
1,0.47169283,0.5283072
0,0.88843966,0.111560345
1,0.4860771,0.5139229
1,0.5861365,0.41386348
1,0.8249665,0.17503351
1,0.5966301,0.4033699
1,0.76978844,0.23021156
0,0.64685595,0.35314405
1,0.6745351,0.3254649
1,0.6079906,0.39200938
1,0.5996613,0.4003387
1,0.68775296,0.31224704
1,0.47674015,0.5232599
1,0.7143168,0.2856832
1,0.5704121,0.4295879
0,0.53130275,0.46869725
1,0.767012,0.232988
1,0.74048877,0.25951123
0,0.32562065,0.67437935
1,0.85735244,0.14264756
1,0.95162123,0.048378766
1,0.80487895,0.19512105
1,0.8084724,0.1915276
1,0.9974859,0.002514124
0,0.7482706,0.25172943
0,0.9889576,0.011042416
0,0.54796296,0.45203704
1,0.8456076,0.15439242
0,0.8422683,0.15773171
1,0.572422,0.42757797
1,0.43165705,0.5683429
1,0.51572305,0.48427695
0,0.64537483,0.35462517
1,0.8649884,0.13501161
1,0.7960701,0.2039299
1,0.86460304,0.13539696
1,0.6872928,0.3127072
0,0.7614369,0.23856312
0,0.8878407,0.11215931
0,0.7500184,0.24998158
1,0.71626884,0.28373116
1,0.97179765,0.028202355
1,0.6748423,0.3251577
1,0.77164966,0.22835034
1,0.7898021,0.21019793
0,0.5870046,0.4129954
1,0.87547976,0.12452024
0,0.34857905,0.65142095
0,0.4347697,0.5652303
1,0.713394,0.286606
0,0.7712222,0.22877783
0,0.59315944,0.40684056
1,0.8173965,0.18260348
1,0.5085912,0.49140882
1,0.6540777,0.3459223
1,0.8307515,0.16924852
1,0.7479954,0.25200462
0,0.85481256,0.14518744
0,0.5976645,0.40233552
1,0.68330455,0.31669545
0,0.5396216,0.4603784
0,0.49777365,0.50222635
1,0.5973448,0.40265518
0,0.5878699,0.41213012
1,0.91120756,0.08879244
1,0.76592636,0.23407364
1,0.72451437,0.27548563
1,0.5635628,0.4364372
1,0.51961076,0.48038924
0,0.57560575,0.42439425
1,0.8828768,0.11712319
0,0.61246246,0.38753754
1,0.96441054,0.035589457
1,0.6703034,0.3296966
0,0.5587204,0.4412796
0,0.8779586,0.122041404
0,0.7313648,0.2686352
1,0.4985494,0.5014506
1,0.95000803,0.049991965
1,0.429318,0.570682
0,0.47563472,0.5243653
0,0.70541435,0.29458565
1,0.73631984,0.26368016
1,0.7382813,0.2617187
0,0.8013449,0.19865513
0,0.6219244,0.3780756
1,0.8894663,0.110533714
1,0.9365686,0.06343138
1,0.6756514,0.32434863
0,0.9138015,0.08619851
0,0.493063,0.506937
1,0.5068364,0.4931636
1,0.7116614,0.2883386
1,0.47540486,0.52459514
0,0.46744603,0.532554
1,0.9906839,0.009316087
0,0.60167766,0.39832234
1,0.69618577,0.30381423
1,0.76711977,0.23288023
1,0.7220139,0.2779861
1,0.830048,0.16995198
0,0.8100366,0.1899634
1,0.9462401,0.053759873
1,0.62100255,0.37899745
1,0.71098524,0.28901476
1,0.7487442,0.2512558
0,0.5286979,0.4713021
0,0.44723558,0.5527644
1,0.519305,0.480695
1,0.66616684,0.33383316
1,0.9204564,0.07954359
1,0.8916333,0.10836673
1,0.9376995,0.062300503
1,0.62426555,0.37573445
0,0.83647215,0.16352785
1,0.5761039,0.42389607
1,0.4567589,0.54324114
1,0.31519854,0.68480146
0,0.48732117,0.51267886
0,0.5885319,0.4114681
1,0.6998003,0.3001997
1,0.9342407,0.0657593
0,0.3062757,0.6937243
0,0.6626905,0.33730948
1,0.49620146,0.50379854
1,0.8080844,0.19191557
0,0.51049185,0.48950815
1,0.7049871,0.2950129
0,0.89867777,0.10132223
1,0.6769452,0.3230548
0,0.56714225,0.43285775
0,0.5248987,0.4751013
0,0.52281475,0.47718525
1,0.7881617,0.2118383
1,0.62353504,0.37646496
0,0.5871701,0.41282988
1,0.5910987,0.40890127
1,0.7719357,0.2280643
0,0.55153847,0.44846153
1,0.95873946,0.04126054
1,0.8153617,0.18463832
1,0.36702695,0.6329731
1,0.9109083,0.08909172
1,0.83616,0.16384
1,0.9867563,0.013243675
0,0.69415826,0.30584174
1,0.8796414,0.12035859
1,0.4920442,0.5079558
1,0.5298462,0.4701538
1,0.56108874,0.43891126
1,0.48685223,0.5131478
0,0.48502913,0.5149709
0,0.61937493,0.38062507
0,0.6467769,0.3532231
1,0.5252759,0.4747241
0,0.54596364,0.45403636
0,0.71854466,0.28145534
1,0.61080605,0.38919395
1,0.9142203,0.08577973
1,0.52283084,0.47716916
1,0.9370583,0.06294167
0,0.7166603,0.28333968
1,0.6236992,0.3763008
0,0.26217225,0.7378278
1,0.9131555,0.086844504
1,0.656367,0.343633
1,0.40447745,0.5955225
1,0.69296193,0.30703807
0,0.7372494,0.26275063
0,0.5269255,0.4730745
1,0.36232188,0.63767815
0,0.61292094,0.38707906
1,0.70936525,0.29063475
1,0.69387424,0.30612576
1,0.4933659,0.5066341
1,0.7417309,0.25826907
1,0.9705621,0.0294379
1,0.74369806,0.25630194
1,0.53642046,0.46357954
0,0.65564346,0.34435654
0,0.71665406,0.28334594
1,0.81935585,0.18064415
0,0.48248485,0.5175152
1,0.5122055,0.48779452
0,0.6109949,0.38900512
1,0.8744925,0.12550747
1,0.6926436,0.30735642
1,0.44995213,0.5500479
0,0.71242905,0.28757095
1,0.8726656,0.12733442
1,0.9716925,0.028307498
0,0.83932,0.16068
0,0.6394699,0.36053008
1,0.51935536,0.48064464
1,0.8166552,0.18334478
0,0.45043316,0.54956686
1,0.7503461,0.24965388
1,0.5060419,0.49395812
0,0.55378807,0.44621193
1,0.74533045,0.25466955
0,0.70017976,0.29982024
1,0.8725965,0.1274035
0,0.37769952,0.6223005
0,0.48840442,0.5115956
0,0.93728113,0.06271887
0,0.3096799,0.69032013
1,0.7055,0.2945
1,0.86169803,0.13830197
1,0.55715793,0.44284207
1,0.455891,0.544109
1,0.78943163,0.21056837
1,0.9017417,0.09825832
1,0.9580959,0.04190409
0,0.5859113,0.41408873
1,0.62831956,0.37168044
1,0.8831608,0.11683917
1,0.8260296,0.1739704
1,0.9728305,0.027169526
1,0.93515086,0.06484914
1,0.5118346,0.48816538
1,0.79406,0.20594001
0,0.7973646,0.2026354
1,0.4155191,0.5844809
1,0.719022,0.28097802
1,0.67188084,0.32811916
1,0.88304216,0.11695784
1,0.92111224,0.07888776
1,0.78263956,0.21736044
1,0.85428613,0.14571387
1,0.5143735,0.48562652
0,0.4692816,0.5307184
1,0.9111301,0.08886993
1,0.74328387,0.25671613
0,0.6529526,0.3470474
0,0.16177396,0.838226
1,0.8693406,0.1306594
1,0.6122001,0.38779992
0,0.6062394,0.39376062
1,0.70912933,0.29087067
1,0.9989197,0.0010802746
0,0.69315803,0.30684197
1,0.67895,0.32105
1,0.92844075,0.07155925
0,0.8625538,0.13744622
0,0.66831034,0.33168966
1,0.89236456,0.10763544
0,0.9690346,0.030965388
1,0.8536815,0.1463185
1,0.38335094,0.61664903
0,0.7824834,0.2175166
1,0.96624595,0.03375405
0,0.7880173,0.21198273
1,0.8030925,0.19690752
1,0.66323066,0.33676934
1,0.5625829,0.4374171
0,0.6778606,0.32213938
0,0.54118264,0.45881736
1,0.47136322,0.5286368
1,0.58406913,0.41593087
1,0.5639518,0.4360482
0,0.5504984,0.44950157
1,0.8180268,0.18197322
0,0.23348454,0.7665155
0,0.3338033,0.6661967
1,0.7573614,0.24263859
1,0.72265494,0.27734506
1,0.9225161,0.07748389
1,0.7697568,0.2302432
1,0.5927725,0.40722752
1,0.78098524,0.21901476
1,0.5932741,0.40672588
1,0.9194734,0.08052659
1,0.67681,0.32318997
1,0.5689233,0.4310767
1,0.60325056,0.39674944
0,0.41926554,0.5807345
1,0.9109406,0.08905941
0,0.8587985,0.1412015
1,0.6390873,0.36091268
1,0.8064644,0.19353563
1,0.55260545,0.44739455
1,0.76434356,0.23565644
0,0.41754577,0.5824542
0,0.38426867,0.61573136
1,0.6039475,0.39605248
1,0.5559599,0.44404012
1,0.7493099,0.2506901
1,0.99737966,0.0026203394
0,0.3476301,0.65236986
1,0.9987896,0.0012103915
1,0.80419195,0.19580805
0,0.47804862,0.5219514
0,0.5466605,0.45333952
1,0.57491827,0.42508173
1,0.507035,0.49296498
1,0.28628507,0.71371496
1,0.8898384,0.1101616
1,0.86909,0.13090998
1,0.90526986,0.09473014
1,0.6716674,0.3283326
1,0.55673087,0.44326913
1,0.8777519,0.12224811
0,0.60940707,0.39059293
1,0.44658083,0.5534192
1,0.8854799,0.11452007
1,0.9647131,0.035286903
1,0.466023,0.53397703
1,0.7523611,0.24763888
0,0.8728621,0.1271379
0,0.551407,0.44859302
0,0.5053536,0.49464637
1,0.90119356,0.09880644
1,0.7794407,0.2205593
1,0.50462174,0.49537826
0,0.69449925,0.30550075
1,0.64287245,0.35712755
0,0.62021345,0.37978655
1,0.87644666,0.123553336
0,0.44777942,0.5522206
1,0.72143936,0.27856064
0,0.8434319,0.15656811
1,0.62820476,0.37179524
0,0.34380636,0.6561936
1,0.7329611,0.26703888
1,0.52394086,0.47605914
1,0.61384445,0.38615555
1,0.9353836,0.06461638
0,0.6091459,0.39085412
0,0.8897104,0.11028957
0,0.55887,0.44112998
1,0.8476936,0.15230638
0,0.8558737,0.1441263
1,0.6520056,0.3479944
0,0.42328972,0.5767103
1,0.9403787,0.059621274
1,0.74928606,0.25071394
0,0.5795814,0.42041862
1,0.46013415,0.53986585
1,0.5938757,0.4061243
1,0.6954607,0.30453932
1,0.56837314,0.43162686
1,0.5571267,0.4428733
1,0.6245087,0.37549132
1,0.91647285,0.08352715
1,0.55392903,0.44607097
0,0.77857953,0.22142047
1,0.7229882,0.2770118
0,0.59392637,0.40607363
1,0.59562343,0.40437657
0,0.5035805,0.4964195
1,0.7375753,0.2624247
0,0.647076,0.352924
1,0.758156,0.241844
1,0.60476404,0.39523596
0,0.2671515,0.7328485
0,0.56922674,0.43077326
0,0.39309356,0.6069064
1,0.9552412,0.044758797
1,0.968198,0.031802
1,0.8511908,0.1488092
0,0.61998737,0.38001263
1,0.51304007,0.48695993
1,0.6581752,0.34182483
0,0.3735413,0.6264587
0,0.8842374,0.11576259
0,0.6397283,0.3602717
1,0.7212912,0.27870882
1,0.8987248,0.101275206
1,0.8853884,0.114611626
1,0.696214,0.30378598
0,0.5211508,0.47884917
1,0.9496385,0.050361514
1,0.94759065,0.05240935
1,0.50552213,0.49447787
0,0.46288815,0.5371119
1,0.84489995,0.15510005
1,0.74644625,0.25355375
1,0.7049205,0.29507953
0,0.7475134,0.2524866
1,0.7773385,0.2226615
0,0.77722335,0.22277665
0,0.71330875,0.28669125
1,0.5228318,0.4771682
0,0.6682172,0.33178282
1,0.45868403,0.541316
0,0.49519587,0.50480413
0,0.5216109,0.47838908
0,0.48947084,0.51052916
1,0.87416774,0.12583226
1,0.7563188,0.24368119
1,0.61172384,0.38827616
0,0.5559207,0.44407928
1,0.5638405,0.4361595
1,0.5392755,0.46072447
1,0.79756385,0.20243615
1,0.4578043,0.5421957
1,0.75090927,0.24909073
0,0.34984258,0.65015745
1,0.9104236,0.08957642
1,0.64943224,0.35056776
0,0.48593464,0.5140654
1,0.78040475,0.21959525
1,0.6342319,0.36576807
1,0.61007524,0.38992476
1,0.7739536,0.22604638
0,0.66113096,0.33886904
1,0.6643579,0.3356421
1,0.6807938,0.31920618
1,0.5558924,0.4441076
1,0.8907517,0.10924828
0,0.4471834,0.5528166
1,0.41778862,0.5822114
1,0.747519,0.25248098
1,0.7669168,0.23308319
1,0.472982,0.527018
1,0.5173428,0.4826572
0,0.6169901,0.3830099
1,0.5711582,0.42884183
1,0.817023,0.18297702
1,0.66840005,0.33159995
0,0.5575556,0.44244438
0,0.38769096,0.61230904
1,0.8731158,0.12688422
1,0.6614982,0.3385018
0,0.5251812,0.47481883
0,0.15763785,0.84236217
1,0.8853546,0.11464542
0,0.3671822,0.6328178
0,0.6837854,0.31621462
1,0.8201997,0.17980027
1,0.64103293,0.35896707
1,0.783766,0.21623403
1,0.69338703,0.30661297
1,0.55901676,0.44098324
0,0.51515234,0.48484766
0,0.6505565,0.3494435
1,0.6389597,0.3610403
0,0.58091974,0.41908026
1,0.7003266,0.29967338
0,0.14438944,0.85561055
0,0.6482415,0.35175848
1,0.91220015,0.08779985
1,0.4953484,0.5046516
0,0.5500862,0.4499138
1,0.8874933,0.11250669
1,0.81316185,0.18683815
1,0.78475904,0.21524096
1,0.46985275,0.53014725
1,0.8757791,0.12422091
1,0.8092783,0.19072169
0,0.4836449,0.5163551
0,0.5295589,0.4704411
1,0.63289607,0.36710393
1,0.5417324,0.45826763
0,0.8546084,0.14539158
1,0.54954463,0.45045537
0,0.6817133,0.31828672
1,0.6986819,0.3013181
0,0.5186166,0.48138338
1,0.9153027,0.084697306
1,0.5826584,0.4173416
1,0.6048985,0.3951015
0,0.46545237,0.5345476
0,0.71921784,0.28078216
0,0.61344343,0.38655657
0,0.8458552,0.15414482
1,0.8325821,0.16741788
1,0.6673509,0.3326491
0,0.72802067,0.27197933
1,0.7763051,0.22369492
1,0.6920257,0.30797428
1,0.601869,0.398131
1,0.63101447,0.36898553
0,0.7087062,0.2912938
1,0.8075651,0.1924349
0,0.33639097,0.663609
1,0.5446282,0.4553718
0,0.7523333,0.24766672
1,0.92654413,0.07345587
0,0.7184722,0.28152782
0,0.42043826,0.5795617
1,0.5174033,0.4825967
0,0.7281797,0.2718203
1,0.6420555,0.3579445
1,0.7458594,0.25414062
1,0.96471876,0.03528124
1,0.63378495,0.36621505
1,0.7666216,0.23337841
0,0.42895624,0.5710437
1,0.8632017,0.13679832
1,0.75227666,0.24772334
1,0.7322752,0.2677248
0,0.64675117,0.35324883
1,0.5865698,0.4134302
1,0.7212951,0.27870488
1,0.85047024,0.14952976
1,0.5951344,0.40486562
0,0.1465296,0.8534704
1,0.82665753,0.17334247
0,0.62893367,0.37106633
1,0.63089776,0.36910224
0,0.49042368,0.5095763
1,0.820336,0.17966402
1,0.5526754,0.44732457
1,0.75715935,0.24284065
1,0.79925805,0.20074195
0,0.54683167,0.45316833
1,0.69250345,0.30749655
1,0.54865307,0.45134693
0,0.2441251,0.7558749
1,0.76840955,0.23159045
1,0.88600355,0.113996446
1,0.9929509,0.0070490837
0,0.67864573,0.32135427
1,0.62328666,0.37671334
0,0.500014,0.499986
1,0.8270686,0.17293137
1,0.77489156,0.22510844
1,0.7213858,0.27861422
1,0.4737622,0.5262378
1,0.9014273,0.09857267
1,0.5879595,0.41204047
1,0.58253866,0.41746134
0,0.56570745,0.43429255
1,0.7360081,0.2639919
1,0.9804781,0.019521892
1,0.80928856,0.19071144
1,0.9678976,0.032102406
1,0.72667724,0.27332276
0,0.13908346,0.86091655
1,0.6776718,0.3223282
1,0.5573863,0.44261372
0,0.47945178,0.5205482
0,0.7581649,0.24183512
1,0.6833394,0.31666058
0,0.45567462,0.54432535
0,0.518173,0.48182702
0,0.6972077,0.3027923
0,0.37088132,0.6291187
1,0.78719527,0.21280473
1,0.47330484,0.52669513
1,0.99828196,0.0017180443
0,0.8080968,0.19190317
1,0.92957556,0.07042444
1,0.78755,0.21245003
1,0.74559176,0.25440824
1,0.45835382,0.5416462
0,0.45390278,0.5460972
1,0.48493004,0.51506996
0,0.62786716,0.37213284
0,0.54944897,0.45055103
1,0.78860795,0.21139205
1,0.97821176,0.02178824
0,0.67662424,0.32337576
1,0.5490575,0.45094252
1,0.6347922,0.3652078
0,0.565392,0.43460798
0,0.7037634,0.29623657
1,0.59311795,0.40688205
1,0.49125826,0.50874174
1,0.7385283,0.2614717
1,0.55488074,0.44511926
0,0.33985534,0.6601447
0,0.57362306,0.42637694
1,0.9066019,0.093398094
1,0.9992034,0.0007966161
1,0.46069652,0.5393035
1,0.5606144,0.4393856
1,0.6797658,0.32023418
0,0.515007,0.48499298
1,0.6699069,0.3300931
0,0.094292276,0.9057077
1,0.577839,0.42216098
1,0.887625,0.11237502
0,0.59714335,0.40285665
1,0.5917154,0.4082846
0,0.639197,0.360803
1,0.55784976,0.44215024
1,0.88764185,0.11235815
1,0.6001008,0.39989918
1,0.83065754,0.16934246
0,0.6938692,0.30613083
1,0.663349,0.33665103
1,0.7289195,0.2710805
0,0.4840061,0.5159939
0,0.50408036,0.49591964
1,0.6287715,0.37122852
1,0.71264327,0.28735673
1,0.45707512,0.5429249
0,0.6051665,0.3948335
1,0.4766618,0.5233382
1,0.65822893,0.34177107
1,0.43137234,0.56862766
0,0.236158,0.763842
1,0.68854785,0.31145215
1,0.75733787,0.24266213
1,0.7116971,0.2883029
0,0.70075065,0.29924935
0,0.8476762,0.15232378
1,0.7592274,0.2407726
0,0.44683507,0.55316496
1,0.70189965,0.29810035
1,0.94623524,0.05376476
1,0.9890322,0.010967791
0,0.4241573,0.57584274
1,0.56933165,0.43066835
1,0.886215,0.11378503
0,0.7271498,0.27285022
1,0.7706901,0.22930992
1,0.9978617,0.0021383166
0,0.5580784,0.4419216
1,0.5952966,0.40470338
1,0.5501666,0.4498334
1,0.57697624,0.42302376
1,0.8424041,0.15759587
1,0.91038084,0.08961916
1,0.5664397,0.4335603
1,0.7620703,0.2379297
0,0.42019287,0.57980716
0,0.5244108,0.47558922
1,0.715621,0.284379
0,0.58371246,0.41628754
1,0.49345002,0.50654995
1,0.9159883,0.084011674
1,0.52693146,0.47306854
1,0.9186392,0.08136082
1,0.6395987,0.36040127
0,0.6866735,0.31332648
0,0.3070715,0.6929285
1,0.8941281,0.105871916
0,0.49531084,0.50468916
1,0.6174212,0.3825788
1,0.84617907,0.15382093
1,0.74023694,0.25976306
0,0.53337234,0.46662766
1,0.5892665,0.41073352
1,0.69206804,0.30793196
1,0.8874151,0.11258489
1,0.9389942,0.06100577
1,0.76068574,0.23931426
1,0.8150592,0.18494081
0,0.57514364,0.42485636
1,0.49306214,0.50693786
1,0.71363634,0.28636366
0,0.59060544,0.40939456
1,0.8627595,0.13724053
0,0.13884546,0.86115456
0,0.46514916,0.53485084
1,0.7698154,0.23018461
1,0.53980345,0.46019655
1,0.45032132,0.5496787
1,0.8918444,0.10815561
0,0.62291795,0.37708205
0,0.54720914,0.45279086
1,0.98159695,0.018403053
1,0.78198254,0.21801746
1,0.66103584,0.33896416
0,0.51005864,0.48994136
1,0.78244364,0.21755636
1,0.5826975,0.4173025
0,0.43441808,0.5655819
1,0.8514628,0.14853722
1,0.5257126,0.4742874
1,0.52742547,0.47257453
0,0.3047463,0.69525373
0,0.24977204,0.7502279
1,0.7032967,0.29670328
0,0.7615088,0.23849118
